wemz,
smop,
pezd,
fuqk,
taqk,
rogz,
sliq,
xegz,
zenz,purple
vlis,green
vamz,
femd,
larp,
noft,
talt,
nifk,
wond,
molz,
greg,
galt,
blup,
kliv,
riqk,
vral,
yomd,
wunz,
salz,
kogz,
rafk,
kloz,
glof,
ferz,
bask,
smig,
xalz,
xmiro,
wurd,
dort,
brol,
vliz,
xrun,
sral,
txeq,
mimd,
yest,
vrul,
yurz,
zord,
sust,
txad,
slif,
xazd,
rurz,
xrep,
flud,
zolz,
glox,
dalp,
prux,
polt,
hamd,
nisp,
txuv,
kosk,
kisk,
bliz,
vonz,
plut,
srez,
xluv,
rimd,
pagz,
tris,
kloq,
plul,
petx,
dimz,
flof,
troz,
vlum,
warp,
fusk,
trom,
braz,
yust,
vlob,
snir,
musp,
nerp,
morz,
trip,
blok,
fisk,
txen,
tetx,
falp,
lulp,
klez,
frof,
klid,
dunz,
finz,
xlaq,
hogz,
bror,
plax,
womz,
vird,
treg,
grog,
pomd,
tanz,
drom,
dirp,
murz,
pigz,
ples,
snur,
xmeq,
rirt,
vleg,
yaft,
smut,
fars,
bosk,
xler,
derz,
smos,
smup,
lofk,
demz,
mesp,
luft,
fumd,
grip,
plol,
klad,
plex,
pist,
kyig,
vurd,
nusk,
buqk,
frux,
rult,
golp,
txan,
xest,
sniv,
monz,
boft,
dusk,
pruq,
pinz,
sroba,
txefo,
xlubi,
krun,
sand,
memd,
xrat,
blal,
glob,
naft,
lerz,
xetx,
drig,
vesp,
vraz,
txun,
lumd,
slub,
varka,aardvark
krafa,abandon
,abdomen
tutxo,ablaze
tutxi,ablazen
nanoyotxo,abnormal
murpo,aboard
vrugo,about
brovo,above
kondo,abreast
lefko,abrupt
lefkoyo,abruptly
gruba,absence
gafka,absence of desire
grubo,absent
gruboyo,absently
pesko,absolute
peskoyo,absolutely
kyabi,absorb
kyabiho,absorbed
kyabiha,absorbing
,abstract
bunda,abundance
bundo,abundant
bundoyo,abundantly
rorti,accelerate
rortixoma,acceleration
lispi,accept
lispikano,acceptable
lispixoma,acceptance
dinza,accident
dinzo,accidental
dinzoyo,accidentally
vroti,accompany
vifti,accomplish
viftikano,accomplishable
viftixoma,accomplishment
xmizi,account
xmizikano,accountable
flaqo,accurate
flaqoyo,accurately
kyuzixoma,accusation
kyuzi,accuse
kyuzihayo,accusingly
,accustomed
wuqki,ache
gluki,achieve
glukixoma,achievement
glukipuma,achiever
wugkihayo,achingly
virpa,acid
virpo,acidic
lerdi,acknowledge
xlani,acquire
fleqo,across
gaski,act
gaskiho,acted
,activate
xamzo,active
gaskipuma,actor
gasko,actual
gaskoyo,actually
gofti,adapt
figzi,address
praxi,adhere
kyizi,adjust
zondi,administer
xizdi,admire
plisi,admit
zulpi,adopt
frekikano,adorable
freki,adore
firda,adult
blifa,advantage
blifo,advantageous
vemda,adventure
vemdo,adventurous
vemdoyo,adventurously
kreri,adverse
bleva,advice
blevi,advise
txobi,advocate
nogzo,afar
xrolo,affair
fikda,affect
,affine
xmebi,affirm
vurpi,afflict
vurpixoma,affliction
yirzi,afford
firno,afraid
xlomo,after
flosa,afternoon
xlomokafto,afterward
xamdo,against
yeska,age
mifko,aggressive
narzi,agitate
narzihoyo,agitatedly
snuko,ago
gluqi,agree
gluqixoma,agreement
prumotxata,agricultural science
pruma,agriculture
xmol,ahead
beqki,aim
beqka,aim (object)
beqkiha,aiming
xispa,air
xispoyo,airily
xispanezda,airport
xispo,airy
blebi,alarm
blebihayo,alarmingly
snika,alcohol
tunzi,alert
maspa,algorithm
farzi,alien
vrebaxoma,allegiance
gruda,alligator
guzdi,allow
guzdihoyo,allowedly
nalto,almighty
,almond
drapo,almost
droso,alone
glozo,along
geqki,aloof
sulzo,aloud
halpa,alpaca
vorp,alphabet
vloxo,already
nitxo,alright
zurzo,also
pluni,alter
plunixoma,alteration
pluniho,altered
bumzi,alternate
bumzihavo,alternative
bumzihavoyo,alternatively
torto,although
sirdo,altogether
kimzo,always
plasi,amaze
plasiho,amazed
plasihoyo,amazedly
,amazement
plasiha,amazing
plasihayo,amazingly
,amber
,among
,ample
xerp,amuse
xmaqa,analogy
gispa,analysis
gispi,analyze
blovo,ancient
blovoyo,anciently
kurta,anemone
snexa,angel
heqka,anger
heqki,anger (action)
zorda,angle
heqkoyo,angrily
,angry
heqko,angry (feature)
nalpa,animal
naplayo,animally
,ankle
slani,announce
slanixoma,announcement
sordi,annoy
sordiha,annoying
sordapuma,annoying and irritating person
sordihayo,annoyingly
yisko,annual
yiskoyo,annually
xorni,annul
xornixoma,annullment
soqkapuma,anointed one
xorzo,anonymous
numza,answer
wanda,ant
klopa,antelope
,anus
toqko,anxious
toqkoyo,anxiously
,anything
kigzo,anyways
vliqo,apart
giqka,apartment
,ape
flipa,aphid
xmigo,apparent
xmigoyo,apparently
slaxi,appeal
pirpi,appear
pirpixoma,appearance
,appendix
txexi,applaude
txexa,applause
krapa,apple
sufti,apply
trazi,appoint
srimi,appreciate
korpi,approach
pleki,approve
krir,april
,arbitrary
sluv,arch
grug,archly
rarzi,argue
rosk,arise
pofk,arm
harma,armadillo
,armpit
dezd,army
rundo,around
snemi,arrange
snemixoma,arrangement
smux,arrest
furd,arrive
kroga,arrogance
krogo,arrogant
krogi,arrogant (action)
yarka,arrow
klop,art
,artery
lufk,artist
snazo,as
zerz,ascetic
kyur,ash
smir,ashamed
fezdi,ask
dotx,askew
notx,asleep
,ass
metxi,assemble
metxa,assembly
zasp,assert
snoti,assess
yord,assist
kerdi,associate
marpi,assume
marpixoma,assumption
,assurance
kret,assure
kyed,astray
,asymptote
,atmosphere
dorp,atom
vriki,atone
gled,atop
malp,attach
xuzd,attack
vlegi,attain
ramitixoma,attainment
broki,attempt
lumz,attend
,attendant
plid,attic
hatograma,attogram
hatomirta,attometer
hotxi,attract
hotxixoma,attraction
hotxizolo,attractive
txak,aught
ligz,august
vlub,author
,authority
,automata
gorz,autumn
gumz,available
driz,average
vlid,aversion
xitx,avoid
xitxakano,avoidable
hast,awake
klul,awaken
ramz,award
vrano,aware
vranonesa,awareness
kaqk,away
gord,awesome
bras,awful
vraf,awheel
brezo,awkward
,axiom
,axle
vult,baby
sras,babysitter
flas,back
lorp,backhand
,backward
krus,backwardly
,bad
xmaxa,badger
,badly
terz,bafflingly
kran,bag
gimz,bake
fumz,balance
trit,balding
balt,ball
drod,ban
pozd,banana
snal,band
blaq,bang
baft,bank
baqka,bank (finance)
broxa,bar
,barb
yozd,bare
drip,barefoot
,bark
,barley
srula,barn
nemd,baryon
xlot,base of word
besobalta,baseball
drop,bashful
txod,basic
nurt,basically
nirp,basin
poqk,basketball
vlan,bat
zisk,bath
sasp,battle
treb,batty
xmer,bay
xoft,be
bitx,beach
,beads
,beak
firz,beam
zirt,beamily
,bean
mesta,bear
bird,beard
murd,beast
byutafolo,beautiful
byuta,beauty
briva,beaver
,beckon
lirz,become
vorda,bed
brit,bedroom
fluz,bee
glar,beefy
gigz,beer
blita,beetle
sarz,before
vrif,beg
,beget
bihevi,behave
hand,behind
trem,being
blifa,belief
blifi,believ
sruv,believe
yumz,believingly
xerd,bell
,belly
brut,belong
txem,beloved
vriz,below
vitx,belt
prug,bench
banti,bend
banta,bend (object)
xrino,beneath
frad,beneficially
kirp,benefit
banto,bent
ralt,berry
wiqk,beside
tuqk,best
fazdi,bet
safko,better
plox,between
ronda,beverage
nosk,beware
mumd,bewitchingly
txiso,beyond
yardo,bias
yardi,bias (action)
yardiho,biased
vlspa,bicycle
vlspo,bicyclic
viqk,bid
kind,big
hajal,bike
brop,bill
bruv,bin
,binary
klon,bind
bruda,bird
pamz,birth
,birthday
klobi,bite
kloba,bite (object)
klobiha,biting
xlox,bitingly
trupo,bitter
,bitterness
pled,black
basp,black bird
smev,blackly
,bladder
semd,blade
blema,blame
blemi,blame (action)
txop,blamelessly
snax,bland
grun,blank
txeb,bleak
blendi,blend
,bless
xrag,blib
smif,blind
galp,blindly
blinda,blindness
vriq,blinking
blis,bliss
,blister
krux,blistering
naqk,block
blaka,block (stand in the way of)
blanda,blonde
blod,blood
ragz,bloody
braf,blow
bledo,blue
zefka,bluff
zefkoyo,bluffly
trim,blunt
wosk,bluntly
gezd,blushing
bord,board
blul,boat
prub,body
ditxi,boil
ditxiha,boiling
boldo,bold
bolta,bolt
bolti,bolt (action)
dost,bomb
band,bond
nend,bone
vrip,book
,boom
,boot
,booth
nask,border
vrovi,bore
vimz,bored
vrova,boredom
tund,boring
xlib,boringly
glot,born
zomz,borrow
dert,boson
xorpo,bother
kund,bottle
glim,bottom
xreg,bounce
rordo,bouncy
blor,boundary
grixo,boundless
grixa,boundlessness
,bountiful
trol,bountifully
smib,bow
slar,bow (arrow)
tral,bowl
slev,box
gres,boy
bragi,brag
bragihayo,braggingly
brena,brain
kyal,brainlessly
zuzd,brainy
prav,brake
xmuq,branch
kefk,brashly
molt,brass
brevo,brave
roft,bread
prak,breadth
,break
breki,break (into pieces)
brekikano,breakable
pusp,breakfast
xmupa,breast
smazi,breath
sluxi,breathe
gamd,breed
briz,breeze
brib,bribe
xlen,brick
klag,bridge
brif,brief
firt,briefly
plog,bright
biqk,brilliant
briq,bring
,bristle
,bristly
briti,brittle
brad,broad
hord,broadcast
breko,broken
txeg,brokenly
slat,bronze
bruma,broom
nimda,brother
snona,brown
bruza,bruise
bruzi,bruise (action)
braxa,brush (object)
braxi,brush (tool)
braxiho,brushed
,brute
bluba,bubble
blubi,bubble (action)
,bud
falz,buddism
xomzi,budget
xomza,budget (object)
flon,buffalo
nast,bug
bildi,build
flam,building
,bulbous
faspa,bulk
faspoyo,bulkily
faspo,bulky
sinda,bull
sindavolo,bullish
sindavoloyo,bullishly
bampa,bump
bampi,bump (action)
bampoyo,bumpily
bampo,bumpy
,bunch
griq,bundle
,buoyancy
,burden
gloda,burial
burlo,burly
bahari,burn
bahariho,burnt
nonz,burst
glodi,bury
drak,bus
boqka,bush
durt,bustling
frip,busy
vart,but
karz,butter
flumaha,butterflies
fluma,butterfly
,buttock
,buttocks
xmaf,button
vliti,buy
vlita,buy (object)
sonz,cabinet
domz,cable
ralz,cafe
tumz,cage
fest,cake
,calcium
timdi,calculate
word,call
glupi,calm
glupiha,calming
xlal,camera
kampa,camp
kampi,camp (action)
sref,canal
kanzi,cancel
kanziho,cancelled
,cancer
lagz,candle
trik,candy
talp,cannon
hojar,cap
krof,capable
,capacitor
virz,capital
,capsule
xutx,captain
vrub,captive
trugi,capture
truga,capture (object)
rolpa,car
xrid,carbon
hifk,card
hurd,care
wusk,carefree
plod,careful
flok,careless
nort,caring
,carpenter
,carpet
dulz,carriage
graf,carry
,cartilage
glur,cartoon
,carve
,case
,cast
snoni,cast (mold)
snona,cast (object)
blop,castle
katx,cat
katala,catalog
torpa,caterpillar
blet,cathedral
niqka,cattle
nuqk,cause
misp,cave
,cavern
,cavity
snud,ceiling
fand,cell
,center
sedograma,centigram
sedomirta,centimeter
fozd,central
plaf,centrally
bimz,centrically
,centrifugal
,centripetal
sano,certain
sana,certainty
,cervix
tred,chain
txer,chair
gund,challenge
dind,challengingly
paft,chamber
glok,champion
flot,change
smun,changeable
sist,channel
fugz,chant
palz,chapel
sarp,chapter
txari,char (burn to a crisp)
karka,character
pror,character traits
karko,characteristic
karkoyo,characteristically
karki,characterize
tugz,charge
,charge (energy)
smuv,charity
txarma,charm
wolz,charming
gogz,charmingly
tran,chart
txes,chase
driv,chastely
ferdi,chastity
txati,chat
txata,chat (object)
,chatter
gaft,cheap
txit,cheat
prul,check
,cheek
gond,cheekily
blapo,cheeky
vrig,cheer
smez,cheerful
heqk,cheerily
txiz,cheese
xrop,cherry
batx,chess
rarp,chest
kriv,chicken
sned,chief
xruv,child
vand,childlike
,children
,chill
fuft,chilly
vrob,chimpanzee
,chin
most,chivalrous
tolt,chocolate
xesta,choice
xesto,choice (feature)
xestoyo,choicely
txoko,choke
ralp,choose
txapi,chop
txapa,chop (object)
txapoyo,choppily
txapo,choppy
kler,christianity
vrav,christmas
barp,chubby
kiqk,church
sram,cinema
minda,circle
mindo,circular
mindoyo,circularly
,citizen
brem,city
vlap,claim
trav,clam
plum,clammy
klap,clap
wigz,clarify
grik,class
sluga,classic
slugo,classical
slugoyo,classically
priq,classify
skuloruma,classroom
lunz,classy
,claw
klema,clay
yuqki,clean
yolt,clear
,cleave
dusto,clever
dustoyo,cleverly
kliki,click
klika,click (object)
flik,climb
,cling
flog,clinging
fruz,clinic
xraf,clip
,clitoris
,cloak (something that hides)
klak,clock
gast,clockwise
,clod
xlez,close
kloso,close (distance)
ploz,close (open)
xlam,close-up
,closed
bunz,closely
nult,cloth
kurd,clothes
xlup,clothing
drix,clothing article
bruna,cloud
brunoyo,cloudily
bruno,cloudy
txag,clownishly
sorp,club
taft,clueless
brapo,clumsy
xarz,cluttered
zusk,coach
grom,coal
smim,coarsely
kost,coast
snet,coastward
mitafa,coat
kadobami,cocreate
,coefficient
fasp,coffee
,coherence
,cohesion
poft,coil
kras,coin
xmev,cold
kutxa,coldness
fort,collaborate
lapsi,collapse
fitxi,collect
fitxixoma,collection
klas,collectively
xmuz,college
fafk,colony
flig,color
gemd,colorful
vlul,column
,comb
,combination
sest,combine
grari,come
groz,comet
,comfort
klov,comfortable
glev,comfortably
kyeg,comfortingly
fetx,comic
grefa,command
sigza,comment
sigzi,comment (action)
muzdi,commit
travo,common
srus,common sense
vlur,communicate
,commutative
bref,comparably
wezd,compare
kumpa,compass
frin,compassion
drud,compensate
birz,compete
kyusa,compile
pendi,complain
xumdo,complete
xumdi,complete (action)
rafki,complete attainment
xumdiho,completed
xumdixoma,completion
wugz,complex
kumdi,compliant
bles,compose
,composite
panz,compress
pyuti,compute
pyuta,compute (object)
pyutameka,computer
holami,conceal
holamixoma,concealment
bloti,concentrate
dorti,concern
dorta,concern (object)
dortiho,concerned
dortiha,concerning
glis,concert
txol,conclude
,concrete
brom,concur
,condensate
,condense
fron,conduct
,cone
motx,confession
suski,confide
suskihoyo,confidingly
vlix,confirm
klom,confront
kluzi,confuse
lonz,confused
frat,congradulations
,congregation
,congruence
vroz,connect
fapiho,connnected
fapihoyo,connnectedly
,conquer
fust,conscientious
xurp,conscious
mozd,consciousness
xend,consensus
txiq,conserve
zufk,consider
sisti,consist
grek,consistent
frog,consolidate
trak,consonant
vasp,consonantly
simd,conspicuously
frob,constant
vruz,constellation
prag,constitute
kyef,construct
xropi,consult
xropixoma,consultation
xmor,consume
blin,contact
drax,contain
bast,contemplation
xrek,contempt
tenta,content
yund,contest
horz,continual
xris,continue
vrat,contract
dimdo,contrary
dimda,contraryness
drem,contribute
froqi,control
froqiha,controlling
prix,controversy
,convect
darpa,convention
,converge
kanvixoma,conversion
kanvi,convert
bler,convey
tulp,convincing
wask,cooing
wafk,cook
kormo,cool
pumd,coolly
kwapi,cooperate
kwapixomaxoma,cooperation
kwapo,cooperative
vunz,coordinate
griv,cope
grof,copper
girp,copy
plot,coral
,cord
druk,cork
slir,corn
xraq,corner
zigz,corny
xatxo,correct
xatxa,correctness
,correlation
hanz,correlatively
wolt,corrupt
fasidikano,corruptable
fasidikanoyo,corruptibly
fasidixoma,corruption
vlek,corruptly
zifk,cosily
wulp,cosmic energy
varp,cost
kyof,costly
snit,cotton
,cough
txas,counsel
fegz,count
wolp,counter
zarz,counterclockwise
,countless
glub,country
,countryside
gorp,courage
rind,courageous
,course
plaz,court
glaf,cousin
rorp,cover
plig,covetous
slez,cow
fliv,cowardly
rirp,coyote
xruzo,cozy
krab,crab
kyug,crabby
truq,crack
harm,craft
,crane
kreqko,cranky
trez,crash
siski,crave
siskiha,craving
krala,crawl
kraliha,crawling
xlok,crazy
fost,creakily
yird,creaky
glaqa,cream
glaqi,cream (action)
glaqoyo,creamily
glaqo,creamy
bamikano,creatable
bami,create
bamiho,created
bamiha,creating
bamixoma,creation
bamixomazima,creationism
bamixomagaba,creationist
bamixomagabaya,creationists
bamixomaya,creations
bamihazo,creative
bamihazoyo,creatively
bamihazonesa,creativeness (state of being creative)
bamihazoxomaya,creativities
bamihazoxoma,creativity (result of being creative)
bamipuma,creator
bamipumaya,creators
kripi,creep
kripoyo,creepily
kripiha,creeping
kripihayo,creepingly
vusk,creepy
,crest
xert,crew
krik,cricket
snuf,crime
saqka,criminal
smox,criminality
puski,cringe
pusko,cringey
smeg,crisp
kyog,crispily
srok,crispy
hasp,critique
kaspa,croak
kaspi,croak (action)
kaspoyo,croakily
kaspo,croaky
xmivo,crooked
negzo,cross
pesp,cross-legged
glaq,crow
kroda,crowd
krodi,crowd (action)
krodiho,crowded
xorp,crown
dest,crude
faft,cruel
kruzi,cruise
kruza,cruise (object)
ximd,crush
mimza,crust
mimzo,crusty
paqki,cry
paqkiha,crying
hufk,crystal
kyuba,cube
kyubo,cubic
kyuboyo,cubicly
,cucumber
trud,cuddly
,cultivate
kulto,cultural
kultoyo,culturally
kulta,culture
trono,cunning
tronoyo,cunningly
klup,cup
kyuri,cure
trulo,curious
kurli,curl
kurlo,curly
tres,current
busp,currently
hurt,curse
bloq,curtain
,curvature
poski,curve
trum,curved
posko,curvy
,custom
grevi,custom (practice)
wazd,cut
kyuto,cute
klifa,cycle
klifo,cyclic
klifoyo,cyclically
keqk,cylinder
drof,cynically
drato,daily
ploba,dam
palt,damage
dalmi,damage (action)
dalma,damage (object)
dalmiho,damaged
dalmiha,damaging
magz,damned
glolo,damp
kimd,dance
xrix,dancer
nusp,dandily
rufk,danger
xrok,dangerous
drogi,dare
droga,dare (object)
drogiha,daring
drogihayo,daringly
meft,dark
,darkness
zundi,dash
nazd,dashingly
tirt,daughter
xomda,dawn
drata,day
fask,daylong
klox,dazedl
vetxi,dazzle
vetxiha,dazzling
,dead
prat,deadly
darfo,deaf
darfi,deafen
xmud,deafening
lirp,deafeningly
darfa,deafness
prox,deal
lurto,dear
lurtoyo,dearly
xmov,death
drif,deathly
srak,debate
dumd,decay
brar,decayed
,deceive
drez,december
yugz,decent
berz,decently
drixi,decide
desograma,decigram
xlem,decimally
desomirta,decimeter
drixaxoma,decision
txis,deck
krig,declare
,decorate
,dedication
,deductive
preno,deep
prenoyo,deeply
zort,deer
voqki,defeat
plub,defeated
,defect
xlos,defend
kyip,defenseless
pitx,defensive
,deficiency
xloz,define
frastiwidi,defrost
dekograma,dekagram
dekomirta,dekameter
surd,delay
fofk,delegate
fulto,delicate
flazo,delicious
xriza,deliciousness
slug,delight
vond,delightedly
yatx,deliver
derd,deliverance
samsi,delude
samsixoma,delusion
vruqi,demand
vruqiha,demanding
hisp,demolish
lafk,demonic
maft,demonstrate
hulp,dense
,density
namd,deny
zagz,depart
trir,depend
kyoto,dependent
kyotoyo,dependently
vlir,depict
,depression
,depth
timzixoma,derivation
,derivative
timzi,derive
xmus,describe
samz,desert
xluk,deserted
suqk,deserve
koqk,design
slib,desirably
frum,desire
grak,despair
duzd,desperately
frik,destination
salp,destroy
troka,detail
troki,detail (action)
kyak,detailed
kradi,detect
vlog,detective
klar,determine
xurd,determined
blaxi,develop
blaxixoma,development
rist,device
sron,devil
tird,devilish
sniq,devilishly
vlazi,devote
vlazixoma,devotion
,devout
,dew
,diagram
mulpa,diamond
txar,diary
srol,die
zurd,different
kolto,difficult
koltoyo,difficultly
sufki,dig
,digest
yuzd,digestively
,digit
dres,digitally
,dilate
wamd,diligently
glako,dim
glaki,dim (action)
,dimension
snip,dinner
,dip
slip,direct
xmep,direction
krin,dirt
nird,dirtily
kyez,dirty
gagopirpi,disappear
txov,disappointingly
tirp,disbelievingly
trad,discern
,discharge
vulz,disciple
xlig,discipline
tenero,discord
borz,discourage
xlop,discover
glef,discreetly
,discrete (vs. continuous)
xrip,discuss
txap,disease
drik,disenchantment
klit,disgrace
grosi,disgust
grosiho,disgusted
grosafoloyo,disgustfully
grosiha,disgusting
smuz,dish
prif,dishonesty
snis,disk
gaski,dislike
xumzo,disloyal
wimz,dismiss
votx,disperse
smer,displace
moft,display
,disposition
yeqki,disrespect
xrom,dissolving
kluk,distance
stanto,distant
prot,distantly
lamd,distinct
zozd,distinguish
gitxi,distract
gitxihoyo,distractedly
gitxiha,distracting
gitxihayo,distractingly
senz,distressfully
txon,distressingly
punzi,distribute
slup,district
,disturb
druq,dive
kizdo,diverse
kizdi,diversify
kizda,diversity
zaft,divine
xmak,divine presence
brodi,divorce
dalpoyo,dizzily
vuzdo,dizzy
retx,do
glor,do business
xruq,docilely
nugz,doctor
dagz,dog
xrev,doggishly
,doll
bren,dollar
tult,dolphin
sred,domestically
ninzi,dominate
ninzixoma,domination
,done
pras,door
bemd,dot
klum,dot on forehead
dosi,double
vimd,double check
dosiyo,doubly
porp,doubt
slim,doubtful
nurz,doubtless
smid,dove
klod,down
vrod,downhill
nimz,downright
krot,downstage
snun,downstairs
bagz,downtown
frav,downward
xmob,draft
gozd,drag
gris,dragon
dradi,drain
drama,drama
dramo,dramatic
draqi,draw
draqa,drawing (object)
gluta,dread
flux,dreadfully
drim,dream
herd,dress
,drill
zogz,drink
,drip
,dripping
garasi,drive
garasa,drive (object)
drona,drone
xrog,drop
rask,drowsy
manz,drudgingly
sreg,drug
droma,drum
dromi,drum (action)
bosko,dry
boski,dry (action)
sefk,dryly
domd,dual
vrora,duck
,ductile
xmita,due
blar,dull
bliv,duly
plon,dumbly
,dung
dolz,dunk
drozo,during
kafara,dust
,dwarf
,dye
xrax,each
sruqo,eager
sruqi,eager (action)
wanz,eagle
seqka,ear
girt,earlier
txev,early
dandi,earn
dandiha,earning
homd,earth
kaskapripi,earthquake
brog,earthward
kasko,earthy
kumpadosa,east
kumpadoso,eastern
parp,easy
snuz,eat
xlif,eatable
,eating
volp,ecstacy
snus,edge
zarp,edgy
volz,edited
txiki,educate
yolp,educated
txikixoma,education
yurdi,effect
yurdohazo,effective
yurdohazoyo,effectively
yurdo,effectual
yurdoyo,effectually
kruq,efficaciously
grebo,efficient
greboyo,efficiently
werz,effortless
worta,egg
,eight
,eighth
,eightieth
,eighty
drev,either
gotxo,elastic
,elastic
gotxoyo,elastically
dorda,elbow
murta,elder
frani,elect
franixoma,election
pruko,electric
,electrolytically
prukza,electron
prukzo,electronic
luspo,elegant
karda,elephant
xmiqi,elevate
limpi,eliminate
limpixoma,elimination
lipsa,ellipse
lipso,elliptic
lipsoyo,elliptically
dumzo,elsewhere
paspi,embarrass
paspihayo,embarrassingly
,embed
,embryo
,emerald
humzi,emerge
yinda,emotion
yindo,emotional
yindoyo,emotionally
,empathy
perza,emphasis
brupi,employ
,empty
vrumi,enable
begzi,enact
yoski,enchant
yoskiha,enchanting
,enclosure
korxi,encourage
korxixoma,encouragement
korxiha,encouraging
fira,end
firi,end (action)
firifolo,endless
firifoloyo,endlessly
tarti,endorse
xruki,endure
hirpa,enemy
treva,energy
lurpi,enforce
lurpixoma,enforcement
wulpi,engage
wulpixoma,engagement
harpa,engine
malti,enhance
krini,enjoy
krinikano,enjoyable
prigo,enough
txami,enroll
,enslaved
vefti,ensure
vlibi,enter
negzi,entertain
negxiha,entertaining
negxihayo,entertainingly
,enthalpy
norzo,entire
norzoyo,entirely
,entrance
,entropy
donza,environment
,envoy
slita,epiphany
mazda,episode
laqko,equal
laqkoyo,equally
blava,equanimity
laqki,equate
laqkixoma,equation
birta,equity
hirdikano,erasable
hirdi,erase
fomdo,erect
gegzo,ergo
skepi,escape
menda,essence
nundi,establish
,esteem
xmeki,estimate
xmekixoma,estimation
nufki,eternal
drera,ethnicity
kreka,euphoria
vlasi,evaluate
vruka,eve
muska,evening
yinza,event
yinzafolo,eventful
tarpo,ever
tando,everywhere
frepo,evident
trusa,evil
ramdi,exaggerate
hexograma,exagram
xrazi,exalt
hexomirta,exameter
,examine
xmiga,example
talzi,exceed
,excellence
zefto,excellent
zeftoyo,excellently
zizdi,except
kisti,excite
,excites
kludi,exclude
kludixoma,exclusion
frudi,excuse
fruni,execute
frunipuma,executive
xrebo,exempt
xeqka,exercise
kyuxi,exert
vriri,exhaust
vririhavo,exhaustive
vririhavoly,exhaustively
kenzi,exhibit
kafki,exist
kafkixoma,existence
srisi,expand
netxi,expect
netxixoma,expectation
netxiha,expecting
netxihayo,expectingly
fesko,expensive
kesta,experience
spiri,experiment
spiro,experimental
spirozima,experimentalism
spirogaba,experimentalist
spiroyo,experimentally
spiraxoma,experimentation
spirapuma,experimenter
taspapuma,expert
xmugi,expire
spleni,explain
vlomi,explode
prumixoma,exploration
prumi,explore
,exponent
kloki,expose
klokixoma,exposition
flusa,expression of intense feeling
fludi,extend
fludixoma,extension
yisto,external
bomza,extra
fendi,extract
fenda,extract (object)
golzo,extreme
grava,eye
,eyebrow
fonda,eyelash
,eyelid
,eyes
vroxa,fabric
tinzo,fabulous
tinzoyo,fabulously
xmapa,face
snaga,face/surface
vrosoyo,facially
zofti,facilitate
,factorial
broba,factory
borpi,fade
borpaho,faded
borpahoyo,fadedly
sanzi,fail
zespi,faint (air)
fento,faint (visibility)
fentoyo,faintly
srapo,fair (equal)
blega,faith
blegafolo,faithful
slofi,fall
prido,familiar
prida,familiarity
pridoyo,familiarly
miqka,family
frato,famous
fratoyo,famously
dasta,fan
fruso,fancy
